time,P_tank1,P_tank2,P_tank3,P_tank4,P_tank5,P_tank6,P_tank7,P_tank8,P_tank9,P_tank10
2597.0,4665.371416844202,4835.911669557028,5006.617870183232,5177.0242791868595,5346.843490912156,5515.763949520603,5683.861411290859,5850.852271705242,0.0,0.0
2598.0,4665.732161038181,4836.2646876315375,5006.964477348752,5177.361916215191,5347.173273375209,5516.084838695528,5684.172378974118,5851.153209553585,0.0,0.0
2599.0,4666.092853745841,4836.617656372055,5007.311037114508,5177.6995077382735,5347.503011927695,5516.405685385101,5684.483305411727,5851.4541069738,0.0,0.0
2600.0,4666.453494979719,4836.970575790234,5007.657549490999,5178.037053765711,5347.83270657813,5516.726489596999,5684.794190610331,5851.75496397157,0.0,0.0
2601.0,4666.814084752533,4837.323445897771,5008.004014488588,5178.374554307139,5348.162357335134,5517.047251338839,5685.105034576686,5852.05578055254,0.0,0.0
2602.0,4667.174623076879,4837.676266706344,5008.3504321177215,5178.712009372301,5348.4919642072755,5517.367868820214,5685.415837317456,5852.3565567223495,0.0,0.0
2603.0,4667.535109965433,4838.029038227627,5008.696802388871,5179.049418970477,5348.82152720309,5517.687967370796,5685.726598839334,5852.6572924866105,0.0,0.0
2604.0,4667.895545430829,4838.381760473262,5009.043125312405,5179.386783111469,5349.151046331137,5518.00802355479,5686.037319148979,5852.957987850969,0.0,0.0
2605.0,4668.25592948568,4838.734433454897,5009.389400898757,5179.724101804833,5349.480521599987,5518.328037379891,5686.347998253133,5853.258642821094,0.0,0.0
2606.0,4668.616262142621,4839.087057184158,5009.735629158331,5180.061375060173,5349.809953018174,5518.648008853764,5686.658636158431,5853.55925740256,0.0,0.0
2607.0,4668.976543414262,4839.439631672746,5010.081810101523,5180.398602887098,5350.139340594297,5518.967937984094,5686.969232871519,5853.85983160105,0.0,0.0
2608.0,4669.336773313161,4839.792156932252,5010.427943738748,5180.735785295143,5350.468684336649,5519.287824778507,5687.279788399113,5854.160365422122,0.0,0.0
2609.0,4669.696951852025,4840.144632974352,5010.774030080369,5181.072922293936,5350.7979842541135,5519.607669244656,5687.590302747897,5854.460858871419,0.0,0.0
2610.0,4670.057079043392,4840.49705981066,5011.120069136805,5181.410013892987,5351.127240355101,5519.92747139022,5687.900775924489,5854.761311954588,0.0,0.0
2611.0,4670.417154899856,4840.849437452771,5011.466060918472,5181.747060101905,5351.456452648118,5520.247231222898,5688.211207935589,5855.061724677198,0.0,0.0
2612.0,4670.777179434018,4841.2017659123185,5011.81200543567,5182.084060930265,5351.785621141723,5520.566948750305,5688.521598787871,5855.362097044909,0.0,0.0
2613.0,4671.137152658438,4841.554045200904,5012.1579026988165,5182.421016387659,5352.1147458444,5520.886623980054,5688.831948487954,5855.662429063335,0.0,0.0
2614.0,4671.497074585734,4841.906275330172,5012.503752718274,5182.757926483586,5352.443826764697,5521.206256919847,5689.142257042548,5855.962720738044,0.0,0.0
2615.0,4671.856945228448,4842.258456311702,5012.849555504391,5183.094791227649,5352.772863911159,5521.525847577285,5689.452524458253,5856.262972074636,0.0,0.0
2616.0,4672.216764599137,4842.610588157107,5013.1953110675895,5183.431610629332,5353.101857292217,5521.8453959600565,5689.76275074173,5856.563183078776,0.0,0.0
2617.0,4672.576532710382,4842.962670877988,5013.541019418194,5183.768384698259,5353.430806916435,5522.1649020757395,5690.072935899625,5856.863353755954,0.0,0.0
2618.0,4672.93624957472,4843.314704485886,5013.88668056657,5184.105113443973,5353.759712792319,5522.484365932,5690.383079938559,5857.163484111846,0.0,0.0
2619.0,4673.295915204695,4843.666688992397,5014.232294523054,5184.4417968759535,5354.088574928354,5522.803787536464,5690.693182865233,5857.463574152033,0.0,0.0
2620.0,4673.65552961279,4844.0186244091365,5014.577861298016,5184.778435003743,5354.417393333077,5523.123166896848,5691.003244686271,5857.76362388209,0.0,0.0
2621.0,4674.015092811727,4844.370510747628,5014.923380901775,5185.115027836883,5354.746168014973,5523.442504020598,5691.313265408259,5858.063633307611,0.0,0.0
2622.0,4674.374604813902,4844.722348019462,5015.268853344649,5185.451575384938,5355.074898982499,5523.761798915395,5691.62324503786,5858.363602434169,0.0,0.0
2623.0,4674.734065631851,4845.074136236225,5015.614278637041,5185.788077657384,5355.403586244215,5524.081051588875,5691.933183581695,5858.663531267374,0.0,0.0
2624.0,4675.093475278115,4845.425875409429,5015.959656789242,5186.124534663754,5355.732229808546,5524.400262048674,5692.243081046467,5858.963419812768,0.0,0.0
2625.0,4675.452833765185,4845.777565550693,5016.304987811582,5186.460946413544,5356.060829683996,5524.719430302385,5692.552937438639,5859.263268075955,0.0,0.0
2626.0,4675.812141105608,4846.1292066714905,5016.650271714353,5186.79731291628,5356.389385879068,5525.038556357603,5692.8627527649205,5859.5630760624845,0.0,0.0
2627.0,4676.171397311862,4846.480798783365,5016.9955085078755,5187.133634181572,5356.717898402169,5525.357640221887,5693.172527031918,5859.862843777952,0.0,0.0
2628.0,4676.530602396451,4846.832341897888,5017.340698202473,5187.4699102187515,5357.0463672618225,5525.67668190293,5693.48226024624,5860.162571227892,0.0,0.0
2629.0,4676.889756371822,4847.183836026564,5017.685840808448,5187.806141037355,5357.374792466436,5525.995681408309,5693.791952414496,5860.462258417919,0.0,0.0
2630.0,4677.248859250521,4847.535281180964,5018.030936336158,5188.1423266469055,5357.703174024565,5526.314638745577,5694.101603543329,5860.761905353569,0.0,0.0
2631.0,4677.607911045045,4847.8866773725695,5018.375984795792,5188.47846705689,5358.03151194464,5526.6335539223355,5694.411213639258,5861.061512040431,0.0,0.0
2632.0,4677.966911767797,4848.238024612924,5018.720986197712,5188.814562276802,5358.359806235062,5526.952426946158,5694.720782708841,5861.361078483987,0.0,0.0
2633.0,4678.325861431354,4848.589322913506,5019.065940552217,5189.15061231611,5358.688056904364,5527.271257824642,5695.030310758897,5861.660604689838,0.0,0.0
2634.0,4678.684760048064,4848.940572285862,5019.410847869606,5189.486617184285,5359.016263960935,5527.590046565373,5695.339797795887,5861.960090663523,0.0,0.0
2635.0,4679.043607630433,4849.291772741464,5019.755708160122,5189.822576890803,5359.3444274132535,5527.908793175927,5695.649243826395,5862.259536410565,0.0,0.0
2636.0,4679.402404190926,4849.642924291803,5020.100521434054,5190.158491445168,5359.672547269766,5528.227497663834,5695.958648857039,5862.558941936542,0.0,0.0
2637.0,4679.761149742005,4849.99402694838,5020.445287701665,5190.49436085682,5360.000623538904,5528.54616003673,5696.268012894366,5862.85830724698,0.0,0.0
2638.0,4680.119844296081,4850.345080722638,5020.790006973228,5190.830185135203,5360.328656229094,5528.864780302143,5696.577335944989,5863.157632347416,0.0,0.0
2639.0,4680.47848786561,4850.696085626149,5021.134679259035,5191.165964289853,5360.656645348768,5529.183358467658,5696.886618015479,5863.456917243414,0.0,0.0
2640.0,4680.837080463007,4851.04704167036,5021.479304569277,5191.50169833014,5360.9845909063515,5529.501894540794,5697.195859112417,5863.756161940529,0.0,0.0
2641.0,4681.19562210073,4851.397948866757,5021.823882914243,5191.837387265515,5361.312492910291,5529.820388529146,5697.505059242344,5864.055366444227,0.0,0.0
2642.0,4681.55411279102,4851.748807226755,5022.168414304242,5192.173031105431,5361.640351369066,5530.138840440269,5697.814218411888,5864.35453076007,0.0,0.0
2643.0,4681.912552546619,4852.099616761849,5022.512898749505,5192.508629859368,5361.968166290673,5530.457250281672,5698.123336627594,5864.653654893598,0.0,0.0
2644.0,4682.2709413797475,4852.450377483468,5022.857336260267,5192.844183536769,5362.295937684155,5530.775618060944,5698.432413896019,5864.9527388502875,0.0,0.0
2645.0,4682.629279302843,4852.801089403132,5023.20172684671,5193.179692147003,5362.623665557648,5531.09394378562,5698.741450223685,5865.251782635669,0.0,0.0
2646.0,4682.987566328279,4853.151752532203,5023.546070519147,5193.5151556995215,5362.95134991954,5531.4122274632155,5699.050445617203,5865.550786255296,0.0,0.0
2647.0,4683.3458024684705,4853.502366882107,5023.890367287801,5193.850574203765,5363.278990778242,5531.73046910129,5699.359400083141,5865.849749714632,0.0,0.0
2648.0,4683.703987735807,4853.852932464348,5024.234617162768,5194.185947669155,5363.606588142174,5532.048668707389,5699.668313628018,5866.148673019205,0.0,0.0
2649.0,4684.06212214265,4854.203449290328,5024.578820154382,5194.521276105152,5363.934142019711,5532.366826288987,5699.97718625837,5866.447556174551,0.0,0.0
2650.0,4684.4202057013945,4854.553917371487,5024.922976272956,5194.8565595210675,5364.261652419262,5532.684941853661,5700.286017980749,5866.746399186156,0.0,0.0
2651.0,4684.778238424408,4854.904336719234,5025.267085528397,5195.191797926383,5364.589119349234,5533.003015408912,5700.594808801705,5867.045202059543,0.0,0.0
2652.0,4685.136220324045,4855.254707344974,5025.611147930824,5195.526991330465,5364.916542817983,5533.321046962248,5700.903558727785,5867.3439648001495,0.0,0.0
2653.0,4685.494151412704,4855.605029260273,5025.955163490738,5195.862139742772,5365.243922833903,5533.639036521239,5701.212267765547,5867.642687413695,0.0,0.0
2654.0,4685.852031702705,4855.955302476272,5026.29913221884,5196.197243172662,5365.571259405378,5533.956984093341,5701.520935921482,5867.941369905345,0.0,0.0
2655.0,4686.209861206409,4856.305527004491,5026.6430541246355,5196.532301629502,5365.898552540782,5534.274889686084,5701.82956320215,5868.240012280733,0.0,0.0
2656.0,4686.567639936159,4856.655702856323,5026.98692921849,5196.867315122707,5366.2258022484475,5534.592753307036,5702.13814961407,5868.5386145453695,0.0,0.0
2657.0,4686.925367904315,4857.0058300431665,5027.330757510627,5197.202283661663,5366.5530085368,5534.910574963574,5702.446695163716,5868.837176704732,0.0,0.0
2658.0,4687.283045123172,4857.355908576445,5027.67453901113,5197.537207255705,5366.8801714141855,5535.228354663305,5702.755199857718,5869.135698764285,0.0,0.0
2659.0,4687.640671605239,4857.705938467472,5028.018273730259,5197.872085914328,5367.207290888952,5535.546092413681,5703.063663702527,5869.434180729576,0.0,0.0
2660.0,4687.998247362534,4858.055919727684,5028.361961678201,5198.206919646844,5367.5343669694485,5535.863788222215,5703.372086704689,5869.732622605977,0.0,0.0
2661.0,4688.355772407514,4858.405852368386,5028.705602865072,5198.54170846259,5367.861399664026,5536.181442096401,5703.680468870689,5870.031024399035,0.0,0.0
2662.0,4688.713246752495,4858.755736400983,5029.049197301126,5198.876452370981,5368.1883889810915,5536.499054043695,5703.988810207056,5870.329386114182,0.0,0.0
2663.0,4689.070670409753,4859.105571836824,5029.392744996455,5199.211151381355,5368.515334928948,5536.8166240716155,5704.297110720269,5870.627707756899,0.0,0.0
2664.0,4689.428043391641,4859.455358687268,5029.736245961218,5199.545805503072,5368.842237515949,5537.134152187649,5704.6053704168435,5870.925989332669,0.0,0.0
2665.0,4689.78536571045,4859.805096963674,5030.079700205594,5199.880414745451,5369.169096750411,5537.451638399242,5704.913589303325,5871.224230846887,0.0,0.0
2666.0,4690.142637378498,4860.154786677415,5030.423107739689,5200.214979117896,5369.495912640737,5537.7690827138995,5705.221767386124,5871.5224323051325,0.0,0.0
2667.0,4690.499858407957,4860.504427839796,5030.7664685736545,5200.549498629737,5369.822685195205,5538.086485139092,5705.529904671805,5871.820593712792,0.0,0.0
2668.0,4690.85702881116,4860.854020462212,5031.109782717643,5200.883973290268,5370.149414422159,5538.40384568229,5705.838001166852,5872.118715075363,0.0,0.0
2669.0,4691.214148600389,4861.203564555902,5031.453050181781,5201.218403108901,5370.4761003299345,5538.721164350915,5706.146056877741,5872.416796398268,0.0,0.0
2670.0,4691.571217787927,4861.553060132209,5031.7962709762,5201.55278809494,5370.802742926819,5539.038441152483,5706.45407181097,5872.714837686961,0.0,0.0
2671.0,4691.928236386038,4861.90250720249,5032.139445111026,5201.887128257701,5371.12934222108,5539.355676094437,5706.762045972991,5873.012838946876,0.0,0.0
2672.0,4692.28520440693,4862.251905778038,5032.482572596441,5202.221423606537,5371.4558982212175,5539.672869184141,5707.069979370313,5873.31080018347,0.0,0.0
2673.0,4692.642121862896,4862.6012558701705,5032.82565344248,5202.55567415075,5371.7824109354315,5539.990020429162,5707.377872009391,5873.608721402186,0.0,0.0
2674.0,4692.998988766195,4862.950557490221,5033.168687659323,5202.889879899667,5372.108880372019,5540.3071298368095,5707.685723896735,5873.90660260857,0.0,0.0
2675.0,4693.355805129056,4863.299810649487,5033.511675257014,5203.224040862591,5372.435306539324,5540.624197414716,5707.993535038808,5874.2044438078465,0.0,0.0
2676.0,4693.712570963708,4863.649015359264,5033.854616245712,5203.558157048833,5372.76168944562,5540.941223170237,5708.301305442084,5874.502245005541,0.0,0.0
2677.0,4694.069286282388,4863.9981716307775,5034.1975106354885,5203.892228467882,5373.0880290992245,5541.2582071107045,5708.609035112986,5874.800006207113,0.0,0.0
2678.0,4694.425951097329,4864.347279475341,5034.540358436451,5204.2262551287,5373.414325508396,5541.575149243754,5708.916724058023,5875.097727417969,0.0,0.0
2679.0,4694.782565420738,4864.696338904345,5034.883159658699,5204.560237040763,5373.740578681471,5541.892049576918,5709.2243722836,5875.395408643534,0.0,0.0
2680.0,4695.13912926483,4865.045349928962,5035.225914312334,5204.8941742133175,5374.066788626735,5542.208908116537,5709.531979796218,5875.69304988923,0.0,0.0
2681.0,4695.495642641828,4865.394312560497,5035.568622407429,5205.228066655699,5374.392955352447,5542.525724870935,5709.839546602312,5875.990651160484,0.0,0.0
2682.0,4695.852105563911,4865.743226810191,5035.911283954061,5205.561914377185,5374.7190788669095,5542.842499848087,5710.147072708358,5876.288212462697,0.0,0.0
2683.0,4696.2085180433105,4866.092092689337,5036.253898962305,5205.895717387059,5375.045159178359,5543.159233054883,5710.454558120784,5876.585733801308,0.0,0.0
2684.0,4696.564880092222,4866.440910209204,5036.596467442278,5206.229475694563,5375.371196295072,5543.475924498728,5710.762002846045,5876.88321518172,0.0,0.0
2685.0,4696.921191722817,4866.789679381012,5036.938989404,5206.563189309032,5375.697190225391,5543.792574187024,5711.069406890554,5877.180656609346,0.0,0.0
2686.0,4697.277452947269,4867.138400215983,5037.2814648575595,5206.896858239722,5376.023140977529,5544.109182127166,5711.376770260846,5877.478058089586,0.0,0.0
2687.0,4697.63366377772,4867.4870727254265,5037.623893812999,5207.230482495886,5376.34904855975,5544.425748326581,5711.684092963237,5877.775419627877,0.0,0.0
2688.0,4697.989824226406,4867.835696920526,5037.966276280381,5207.564062086788,5376.674912980343,5544.742272792659,5711.99137500487,5878.072741229552,0.0,0.0
2689.0,4698.345934305458,4868.18427281255,5038.308612269812,5207.8975970217925,5377.000734247528,5545.058755532783,5712.298616390804,5878.3700229000315,0.0,0.0
2690.0,4698.70199402704,4868.53280041273,5038.650901791276,5208.231087309968,5377.326512369554,5545.375196554341,5712.605817128175,5878.667264644705,0.0,0.0
2691.0,4699.058003403338,4868.881279732262,5038.993144854795,5208.564532960639,5377.652247354718,5545.691595864726,5712.912977223436,5878.964466468988,0.0,0.0
2692.0,4699.413962446486,4869.229710782369,5039.335341470442,5208.897933983055,5377.977939211234,5546.007953471354,5713.220096682999,5879.261628378259,0.0,0.0
2693.0,4699.769871168627,4869.5780935742905,5039.677491648258,5209.231290386467,5378.303587947361,5546.324269381617,5713.527175513235,5879.558750377908,0.0,0.0
2694.0,4700.125729581886,4869.926428119194,5040.019595398228,5209.564602180093,5378.629193571345,5546.640543602917,5713.834213720562,5879.855832473352,0.0,0.0
2695.0,4700.481537698402,4870.274714428324,5040.361652730455,5209.897869373204,5378.954756091388,5546.9567761426115,5714.141211311454,5880.1528746699105,0.0,0.0
